Textbox13,status,name_th,address_th,address_additional_th,amphur_th,province_th,region_th,contact_name,contact_admin,contact_email,owner_name,telephone,fax,name_eng,address_eng,amphur_eng,province_eng,region_eng,service_type,service_product_group,service_product_category,service_area,home_service,brand,working_day,working_time,service_center_for,receipt_job_via,conditional_selling,ar_code,ap_code,history_note,remarks,name,tambon_th
Search : ,Active,ร้าน โอเค เซอร์วิส โดย นายเชาวลิต เกตุทนงค์,"999/56 หมู่ที่ 4, วัดไทร เมืองนครสวรรค์ นครสวรรค์ 60000",จ. นครสวรรค์,เมืองนครสวรรค์,นครสวรรค์,กลาง, นายเชาวลิต เกตุทนงค์,คุณอารีย์ เกตุทนงค์,choavalit.ket@gmail.com, นายเชาวลิต เกตุทนงค์,082-7745605 063-9211219,-,O.K. SERVICE BY MR. CHAOWALIT KETTANONG,"999/56 Moo 4, Wat Sai Mueang Nakhon Sawan Nakhon Sawan 60000",Mueang Nakhon Sawan,Nakhon Sawan,Central,ศูนย์บริการ,"Air, HA, SHA, KWH","Air Conditioner, REF, LAD, KWH, Freezer, Water Dispenser, Water Purifier, Water Heater","จ.นครสวรรค์ , 
จ.กำแพงเพชร อ.ขาณุวรลักษบุรี อ. คลองขลุง 
จ.พิจิตร อ.โพทะเล อ.บางมูลนาก อ.ดงเจริญ
",มี,Toshiba/ Comfee,จันทร์-เสาร์,8.30-17.00,Hitachi,email,เงินสด,M8905408,S4070440,,,,
Search : ,Active,เอสพีเซอร์วิส โดย นาย อิทธิพัทธ์ สระทองพลอย,43/1 หมู่ที่ 15 สระสี่มุม กำแพงแสน นครปฐม 73140,"จ. นครปฐม อ. กำแพงแสน อ.ตอนตูม อ.บางเลน
จ.สุพรรณบุรี อ.ดอนเจดีย์ อ.บางปลาม้า อ.ศรีประจันต์ อ.สองพี่น้อง อ.อู่ทอง",กำแพงแสน,นครปฐม,กลาง,คุณอิทธิพัทธ์ สระทองพลอย,น.ส ศตภรณ์ เร่งเจริญรัตน์,kampangsan11@gmail.com,คุณอิทธิพัทธ์ สระทองพลอย,"087-0419517, 083-9782949",,SP. SERVICE BY MR.ITTHIPHAT SRATHONGPLOY,43/1 Moo 15 Sa Si Mum Kamphaeng Saen Nakhon Pathom 73140,Kamphaeng Saen,Nakhon Pathom,,ศูนย์บริการ,"LAD, KWH","Dishwasher, Electric water heater Water purifier","จ. นครปฐม อ. กำแพงแสน อ.ตอนตูม อ.บางเลน
จ.สุพรรณบุรี อ.ดอนเจดีย์ อ.บางปลาม้า อ.ศรีประจันต์ อ.สองพี่น้อง อ.อู่ทอง
จ.กาญจนบุรี  ศูนย์บริการแจ้งว่า วิ่งถึงทองผาภูมิ",มี,Toshiba/ Comfee,จันทร์-เสาร์,8.30-17.00,LG,email,เงินสด,M8905382,S4070426,,"ชำนาญเรื่องเครื่องล้างจาน เครื่องซักผ้า
เครื่องกรองน้ำ",,
Search : ,Active,บริษัท สามทอง เอ็นจิเนียริ่ง จำกัด,101/124 หมู่ที่ 4 ไทรม้า เมืองนนทบุรี นนทบุรี 11000,,เมื่องนนทบุรี,นนทบุรี,กรุงเทพ ปริมณฑล,คุณเพ็ญพร,คุณเพ็ญพร,samthong_service@hotmail.com,MR. PRAYUTH  SATHONG,"029218542, 0819044719",,"SAMTHONG ENGINEERING CO., LTD.",101/124 Moo 4 Sai Ma Mueang Nonthaburi Nonthaburi 11000,Mueang Nonthaburi ,Nonthaburi,Bangkok Metropolitan,"carry in , onsite ",HA. SHA,"REF, LAD , KWH, MAC",ปากเกร็ด เมืองนนทบุรี,Yes,Toshiba/ Comfee,จันทร์-เสาร์,8.30-17.00,Sharp,email,,M8905647,S4070643,,,,
Search : ,Active,บริษัท เชี่ยวชาญเซอร์วิส จันทบุรี จำกัด,619 ถนนท่าแฉลบ ตลาด เมืองจันทบุรี จันทบุรี 22000,,เมืองจันทบุรี,จันทบุรี,ตะวันออก,,คุณศุภรดา เรืองหิรัญ,ccservices@hotmail.co.th,นายอนุชิต นิยมฤทธิ์,"0914310641, 0922165544",,"CHIAOCHAN SERVICE CHANTHABURI CO., LTD.","619 Thachalab Rd., Talat Mueang Chanthaburi Chanthaburi 22000",Mueang Chanthaburi,Chanthaburi ,East,"carry in, onsite,","HA . KWH , SHA, ","AIR, REF, LAD, KWH, SHA","จันทบุรี , ตราด",Yes,Toshiba/ Comfee,จันทร์-เสาร์,8.30-17.00,"Hitachi, Panasonic, sharp , Electrolux, Haier, Hisense, Mitsubishi, Aconatic ",email,,M8905648,S4070644,code เดิม ศูนย์บริการ ศูนย์รวมช่าง และอะไหล่เชี่ยวชาญเซอร์วิส,,,
Search : ,Active,หจก. โคราช เซ็นเตอร์ เซอร์วิส,514 หมู่ที่ 4 บ้านใหม่ เมืองนครราชสีมา นครราชสีมา 30000,,เมืองนครราชสีมา,นครราชสีมา,ตะวันออกเฉียงเหนือ,คุณนฤมล  บุญฉิม,"คุณนฤมล  บุญฉิม
คุณอนุรักษ์  มิตรแสง",kannun.00007@gmail.com,คุณนฤมล  บุญฉิม,"0892841976, 0986136003",,KORAT CENTER SERVICE LIMITED PARTNERSHIP,514 Moo 4 Ban Mai Mueang Nakhon Ratchasima Nakhon Ratchasima 30000,Mueang Nakhon Ratchasima,Nakhon Ratchasima,์Northeast,"carry in , onsite","AIR, HA, SHA","AIR, REF, LAD, KWH ,SHA",จังหวัดนครราชสีมา,Yes,Toshiba/ Comfee,จันทร์-เสาร์,8.30-17.00,TCL,email,,M8905594,S4070590,,,,
Search : ,Active,พรลภัสแอร์เซอร์วิส โดย น.ส รัชวลัญช์ ราญรอน,"90/74-75 หมู่ที่ 1, ถนนสายบ้านแลง เชิงเนิน เมืองระยอง ระยอง 21000",, เมืองระยอง,ระยอง,ตะวันออก,น.ส รัชวลัญช์  ราญรอน,น.ส รัชวลัญช์  ราญรอน,ponlaphat-airservice@hotmail.co.th,น.ส รัชวลัญช์  ราญรอน,"0864034006, 0922792442",,PONLAPHAT-AIRSERVICE BY MS.RATWARAN RANRON,"90/74-75 Moo 1, Sai Ban Laeng Rd., Choeng Noen Mueang Rayong Rayong 21000", Mueang Rayong ,Rayong,East,ศูนย์บริการ,"AIR, HA, KWH ,MICROWAVE","AIR, REF, LAD, WATER HEATER,","อ.เมืองระยอง , อ.บ้านฉาง, อ.ปลวกแดง , อ.บ้านค่าย",Yes,Toshiba/ Comfee,จันทร์-เสาร์,8.30-17.00,"Hitachi, sharp",email,,M8905592,S4070588,,,,
Search : ,Active,พีแอนด์เอ็มอิเล็กทรอนิกส์ โดย น.ส. เมริษา เล็กทองพันธ์,808 หมู่ที่ 15 ไร่น้อย เมืองอุบลราชธานี อุบลราชธานี 34000,,เมืองอุบลราชธานี,อุบลราชธานี,ตะวันออกเฉียงเหนือ,คุณวัลลภ บุญขัน,"คุณเมริษา  เล็กทองพันธ์
",pmelectronicskantalarom2@gmail.com,คุณเมริษา  เล็กทองพันธ์,"0654470564, 0963861531",,P&M ELECTRONICS BY MS.MELISA LEKTONGPAN,808 Moo 15 Rai Noi Mueang Ubon Ratchathani Ubon Ratchathani 34000,Mueang Ubon Ratchathani,Ubon Ratchathani,์Northeast,"carry in , onsite","AIR, HA, KWH, SHA","AIR, REF, LAD, KWH ,SHA","อุบลราชธานี, อำนาจเจริญ, สกลนคร, มุกดาหาร",Yes,Toshiba/ Comfee,จันทร์-เสาร์,8.30-17.30,"Daikin, TCL, Hisense, Bosch",email,,M8905593,S4070589,,,,
Search : ,Active,ร้านศิริมาการไฟฟ้า โดยนายพิรชัช ทองดี,309/7 หมู่ที่ 11 ถนนแจ้งสนิท ชนบท ชนบท ขอนแก่น 40180,309/7 หมู่ที่ 11 ถนนแจ้งสนิท ชนบท ชนบท ขอนแก่น 40180,ชนบท,ขอนแก่น,ตะวันออกเฉียงเหนือ,คุณพิรชัช ทองดี,,phirachat2016@gmail.com,,0955681945 เพิ่ม 081-5449792 / 093-6373555 เบอร์ใหม่ ,,SIRIMAKARNFAIFHA SHOP BY MR.PHIRACHAT TONG DEE,"309/7 Moo 11 Chaeng Sanit Rd., Chonnabot Chonnabot Khon Kaen 40180",Chonnabot,Khon Kaen,์Northeast,"carry in , onsite","AIR , HA , SHA, KWH","Air, REF, LAD, Water heater, Freezeer","ขอนแก่น, มหาสารคาม, ชัยภูมิ",Yes,Toshiba/ Comfee,จันทร์-เสาร์,8.30-17.00,-,email,,,,,,,
Search : ,Active,บริษัท สมุยแอร์ แอนด์ อิเลคทริค เซอร์วิส จำกัด,31/7 หมู่ที่ 3 อ่างทอง เกาะสมุย สุราษฎร์ธานี 84140,บนเกาะสมุย,เกาะสมุย, สุราษฎร์ธานี,ภาคใต้,คุณปัทมาวดี กฐินสมิตร์,คุณปัทมาวดี กฐินสมิตร์,pattamawadee1989@gmail.com,,"085-3489949, 0612347216",,"SAMUI AIR & ELECTRIC SERVICE CO., LTD.","31/7 Village No. 3, Ang Thong, Koh Samui, Surat Thani 84140", Koh Samui,Surat Thani ,South,onsite carry in ,"Air ,HA, KWH","Air , R/F , LAD, Freezer, Water Heater, ",รอบเกาะสมุย,Yes,Toshiba/ Comfee,จันทร์-เสาร์,9.00-18.00,"Midea , TCL",email,,M8905321,S4070905 / A4120462,,,,
Search : ,Active,ห้างหุ้นส่วนจำกัด ยู.ที.แอร์ เซอร์วิส,157 ซอยโชคชัยร่วมมิตร ถ.วิภาวดีรังสิต ดินแดง ดินแดง กรุงเทพมหานคร 10400,,ดินแดง,กรุงเทพมหานคร,กรุงเทพ ปริมณฑล,คุณอาภาภัทร กาญจนพาณิชย์ ,คุณวีณา ,ut-airservice@hotmail.com,,"02-6915885 , 091-7764309 ,084-1080789
",,U.T. AIR SERVICE LIMITED PARTNERSHIP,"157 Soi Chokchairuammit Vibhavadirangsit Rd., Din Daeng Din Daeng Bangkok 10400",Din Daeng,Bangkok,Bangkok Metropolitan,onsite carry in,"Air , HA, SHA","Air, Ref, LAD , Freezer",ดินแดง ลาดพร้าว พญาไท ห้วยขวาง บางซื่อ ปทุมวัน บางรัก วัฒนา บางกะปิ ดุสิต,Yes,Toshiba/ Comfee,จันทร์-เสาร์,9.00-17.00,"TCL, HITACHI, SHARP, LG, ACONATIC",email,,M8911653,S4070886 / A4216540,Dealer,,,
Search : ,Active,ห้างหุ้นส่วนจำกัด บุญทอง เซลล์,91/3 หมู่ที่ 10 อ้อมน้อย กระทุ่มแบน สมุทรสาคร 74130,,กระทุ่มแบน,นครปฐม,กลาง,คุณไชยกร  บุญทอง,คุณพรรทิพย์ บุญทอง,boonthongsale@hotmail.com,,"028131190 , 028131191",,"BOONTHONG SALE LTD.,PART.",91/3 Moo 10 Om Noi Krathum Baen Samut Sakhon 74130,Krathum Baen,Samut Sakhon,Central,"onsite , carry in","Air, HA, SHA","Air, FEF, LAD. ","กระทุ่มแบน, พุทธมณฑล, สามพราน, บางแค, บางพลัด, ตลิ่งชัน, ท่าพระ ธนบุรี",Yes,Toshiba/ Comfee,จันทร์-เสาร์,8.30-17.30,"HITACHI, TCL, LG",email,,M8911654,S4070887/ A4216541,,,,
Search : ,Active,เซียเซอร์วิสกรุ๊ป โดยนายคำรณ ม่วงแก้ว,23/106 ถนนธรรมบูชา ในเมือง เมืองพิษณุโลก พิษณุโลก 65000,,เมืองพิษณุโลก,พิษณุโลก,ภาคเหนือ,,คุณนิตยา พึ่งพัน,sia-service-group@hotmail.co.th,,"055-280677,055-280676, 0817856985",,SIA SERVICE GROUP BY MR.KAMRON MUANGKEAW,"23/106 Thammabucha Rd., Mueang Phitsanulok, Phitsanulok 65000",Mueang Phitsanulok,Phitsanulok,์North,ศูนย์บริการ,Air/HA/KWH/SHA,"AIR CONDITIONER, REF, LAD, KWH, SHA MCA",จ.พิษณุโลก,มี,Toshiba/ Comfee,จันทร์-เสาร์,8.30-17.30,"HITACHI, SHARP",email,,M8911916/A4271351,S4070930,,,,
Search : ,Active,ช.แนน อิเล็คทรอนิคส์ โดยนายนรชัย วีระยุทธวัฒนะ,1 หมู่ที่ 2 ทุ่งโพ หนองฉาง อุทัยธานี 61110,,หนองฉาง,อุทัยธานี,กลาง,,คุณจิราพร วีระยุทธวัฒนะ,norchai_we@hotmail.com,,"0873183392, 082 3953782",,Cho. Nan Electronic by Mr.Norachai Weerayutvattana,"1 Moo 2 Thung Pho, Nong Chang, Uthai Thani, 61110",Nong Chang, Uthai Thani,Central,ศูนย์บริการ,"AIR, HA, KWH, SDA",AIR CONDITIONER / LAD / REF/ WATER HEATER/ FREEZER/MCA /SHA,จ.อุทัยธานี,มี,Toshiba/ Comfee,จันทร์-เสาร์,8.00-17.00,"HAIER, TCL",email,,WAITING,,,ฝ่ายขายขอให้เปิดเพื่อ support ร้านเจ๊เป็ด (ดีลเลอร์),,
